"Word"	"dlugosc"	"FreqSum"	" X"	" XX"
"im"	5	4	" 1.36E-06"	1
"wuja"	4	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"rą"	5	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"ty"	8	4	" 1.36E-06"	1
"hz"	3	4	" 1.36E-06"	1
"devo"	4	4	" 1.36E-06"	1
"my"	5	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"ng"	7	4	" 1.36E-06"	1
"ny"	5	4	" 1.36E-06"	1
"cą"	9	4	" 1.36E-06"	1
"tz"	5	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"cą"	7	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"nita"	4	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"ść"	7	4	" 1.36E-06"	1
"do"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"an"	7	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ć"	13	4	" 1.36E-06"	1
"ck"	7	4	" 1.36E-06"	1
"nico"	4	4	" 1.36E-06"	1
"a"	17	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"li"	6	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"sa"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"er"	6	4	" 1.36E-06"	1
"ki"	6	4	" 1.36E-06"	1
"ci"	8	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ty"	6	4	" 1.36E-06"	1
"li"	8	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"je"	7	4	" 1.36E-06"	1
"am"	9	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ny"	6	4	" 1.36E-06"	1
"or"	5	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"a"	14	4	" 1.36E-06"	1
"ną"	5	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"oe"	3	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ti"	7	4	" 1.36E-06"	1
"troy"	4	4	" 1.36E-06"	1
"dy"	5	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"ci"	9	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"ra"	9	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"hard"	4	4	" 1.36E-06"	1
"ą"	12	4	" 1.36E-06"	1
"we"	8	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"mu"	6	4	" 1.36E-06"	1
"ąc"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ią"	6	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ła"	6	4	" 1.36E-06"	1
"ch"	6	4	" 1.36E-06"	1
"cu"	6	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ry"	6	4	" 1.36E-06"	1
"ią"	7	4	" 1.36E-06"	1
"w"	13	4	" 1.36E-06"	1
"volt"	4	4	" 1.36E-06"	1
"dy"	5	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"ry"	9	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"wę"	7	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"ę"	11	4	" 1.36E-06"	1
"ął"	6	4	" 1.36E-06"	1
"h"	21	4	" 1.36E-06"	1
"cz"	8	4	" 1.36E-06"	1
"wi"	9	4	" 1.36E-06"	1
"ce"	6	4	" 1.36E-06"	1
"ło"	8	4	" 1.36E-06"	1
"ey"	7	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"om"	8	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"c"	11	4	" 1.36E-06"	1
"sa"	6	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"zwza"	4	4	" 1.36E-06"	1
"ką"	7	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ło"	7	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"mi"	7	4	" 1.36E-06"	1
"ką"	9	4	" 1.36E-06"	1
"he"	5	4	" 1.36E-06"	1
"wy"	9	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ni"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ku"	8	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ra"	6	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"eć"	5	4	" 1.36E-06"	1
"it"	8	4	" 1.36E-06"	1
"la"	7	4	" 1.36E-06"	1
"ży"	6	4	" 1.36E-06"	1
"ga"	7	4	" 1.36E-06"	1
"no"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"um"	5	4	" 1.36E-06"	1
"y"	17	4	" 1.36E-06"	1
"fę"	5	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"zy"	5	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"en"	6	4	" 1.36E-06"	1
"te"	9	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ł"	11	4	" 1.36E-06"	1
"ro"	5	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"li"	8	4	" 1.36E-06"	1
"ić"	8	4	" 1.36E-06"	1
"no"	8	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ak"	9	4	" 1.36E-06"	1
"ng"	8	4	" 1.36E-06"	1
"om"	9	4	" 1.36E-06"	1
"ę"	12	4	" 1.36E-06"	1
"ań"	3	4	" 1.36E-06"	1
"eń"	8	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"en"	8	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"ze"	7	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"us"	5	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"cy"	9	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ał"	7	4	" 1.36E-06"	1
"baia"	4	4	" 1.36E-06"	1
"e"	16	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"wa"	9	4	" 1.36E-06"	1
"yś"	5	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ło"	7	4	" 1.36E-06"	1
"ał"	5	4	" 1.36E-06"	1
"go"	8	4	" 1.36E-06"	1
"ni"	6	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"je"	7	4	" 1.36E-06"	1
"ny"	7	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"at"	7	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"ck"	5	4	" 1.36E-06"	1
"ha"	8	4	" 1.36E-06"	1
"on"	6	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"lany"	4	4	" 1.36E-06"	1
"ne"	5	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"es"	6	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"usoc"	4	4	" 1.36E-06"	1
"gi"	8	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"o"	17	4	" 1.36E-06"	1
"ał"	9	4	" 1.36E-06"	1
"ze"	8	4	" 1.36E-06"	1
"ej"	9	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"es"	5	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ss"	5	4	" 1.36E-06"	1
"li"	6	4	" 1.36E-06"	1
"ir"	8	4	" 1.36E-06"	1
"en"	7	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"w"	12	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ło"	9	4	" 1.36E-06"	1
"ar"	9	4	" 1.36E-06"	1
"di"	8	4	" 1.36E-06"	1
"is"	3	4	" 1.36E-06"	1
"ać"	9	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"ei"	2	4	" 1.36E-06"	1
"u"	14	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"im"	9	4	" 1.36E-06"	1
"ni"	9	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"yć"	7	4	" 1.36E-06"	1
"lp"	3	4	" 1.36E-06"	1
"ga"	6	4	" 1.36E-06"	1
"m"	14	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"nę"	6	4	" 1.36E-06"	1
"wa"	7	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ot"	5	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"as"	5	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ni"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"al"	8	4	" 1.36E-06"	1
"by"	9	4	" 1.36E-06"	1
"hu"	8	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ć"	12	4	" 1.36E-06"	1
"et"	7	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"m"	16	4	" 1.36E-06"	1
"wa"	6	4	" 1.36E-06"	1
"ło"	5	4	" 1.36E-06"	1
"or"	6	4	" 1.36E-06"	1
"ry"	6	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"ra"	8	4	" 1.36E-06"	1
"ru"	6	4	" 1.36E-06"	1
"ić"	7	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"le"	5	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"la"	5	4	" 1.36E-06"	1
"ę"	12	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"ii"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"uber"	4	4	" 1.36E-06"	1
"mi"	6	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ta"	7	4	" 1.36E-06"	1
"to"	3	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"je"	9	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"cz"	9	4	" 1.36E-06"	1
"ów"	5	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ca"	8	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ną"	9	4	" 1.36E-06"	1
"le"	6	4	" 1.36E-06"	1
"ry"	8	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"th"	9	4	" 1.36E-06"	1
"ny"	5	4	" 1.36E-06"	1
"ęć"	9	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"ec"	6	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"ć"	11	4	" 1.36E-06"	1
"ha"	5	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ks"	8	4	" 1.36E-06"	1
"ga"	9	4	" 1.36E-06"	1
"ts"	6	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"k"	10	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"k"	10	4	" 1.36E-06"	1
"ia"	7	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ką"	5	4	" 1.36E-06"	1
"ta"	7	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"my"	9	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"dł"	7	4	" 1.36E-06"	1
"dz"	5	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"k"	10	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"im"	9	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"yuxi"	4	4	" 1.36E-06"	1
"ę"	11	4	" 1.36E-06"	1
"beit"	4	4	" 1.36E-06"	1
"ic"	5	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ią"	7	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"ć"	11	4	" 1.36E-06"	1
"ta"	5	4	" 1.36E-06"	1
"ć"	11	4	" 1.36E-06"	1
"gn"	6	4	" 1.36E-06"	1
"ta"	9	4	" 1.36E-06"	1
"op"	3	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"je"	8	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"om"	6	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ia"	6	4	" 1.36E-06"	1
"wa"	8	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"in"	8	4	" 1.36E-06"	1
"ty"	7	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"ił"	9	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"gu"	6	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ty"	6	4	" 1.36E-06"	1
"ać"	9	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ed"	6	4	" 1.36E-06"	1
"ił"	5	4	" 1.36E-06"	1
"yk"	8	4	" 1.36E-06"	1
"wi"	8	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ie"	6	4	" 1.36E-06"	1
"vv"	3	4	" 1.36E-06"	1
"hu"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"z"	12	4	" 1.36E-06"	1
"y"	16	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"le"	6	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"duzy"	4	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"ze"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"an"	7	4	" 1.36E-06"	1
"nt"	7	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"dnem"	4	4	" 1.36E-06"	1
"ip"	2	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"cy"	8	4	" 1.36E-06"	1
"ze"	9	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"ej"	9	4	" 1.36E-06"	1
"rę"	6	4	" 1.36E-06"	1
"be"	7	4	" 1.36E-06"	1
"ę"	12	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ej"	5	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ta"	5	4	" 1.36E-06"	1
"l"	10	4	" 1.36E-06"	1
"rs"	6	4	" 1.36E-06"	1
"ku"	9	4	" 1.36E-06"	1
"wo"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ną"	5	4	" 1.36E-06"	1
"sz"	6	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"sz"	8	4	" 1.36E-06"	1
"ge"	6	4	" 1.36E-06"	1
"da"	8	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ra"	5	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"da"	9	4	" 1.36E-06"	1
"er"	7	4	" 1.36E-06"	1
"spoe"	4	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"by"	9	4	" 1.36E-06"	1
"ił"	8	4	" 1.36E-06"	1
"le"	9	4	" 1.36E-06"	1
"mu"	8	4	" 1.36E-06"	1
"an"	5	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ją"	9	4	" 1.36E-06"	1
"zy"	8	4	" 1.36E-06"	1
"mi"	5	4	" 1.36E-06"	1
"ą"	15	4	" 1.36E-06"	1
"st"	5	4	" 1.36E-06"	1
"ąc"	9	4	" 1.36E-06"	1
"ta"	8	4	" 1.36E-06"	1
"sa"	8	4	" 1.36E-06"	1
"no"	5	4	" 1.36E-06"	1
"farc"	4	4	" 1.36E-06"	1
"wo"	8	4	" 1.36E-06"	1
"ch"	7	4	" 1.36E-06"	1
"ia"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"nz"	5	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"py"	7	4	" 1.36E-06"	1
"ro"	5	4	" 1.36E-06"	1
"stój"	4	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"li"	8	4	" 1.36E-06"	1
"t"	10	4	" 1.36E-06"	1
"n"	13	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"ce"	9	4	" 1.36E-06"	1
"po"	7	4	" 1.36E-06"	1
"sa"	6	4	" 1.36E-06"	1
"jong"	4	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ka"	6	4	" 1.36E-06"	1
"ck"	7	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"du"	7	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"er"	7	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"mu"	9	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"kl"	8	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"om"	6	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ly"	5	4	" 1.36E-06"	1
"ex"	5	4	" 1.36E-06"	1
"za"	9	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"eń"	5	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"ką"	6	4	" 1.36E-06"	1
"enzo"	4	4	" 1.36E-06"	1
"k"	11	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"h"	19	4	" 1.36E-06"	1
"ho"	3	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"kk"	3	4	" 1.36E-06"	1
"ce"	7	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ma"	3	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"an"	5	4	" 1.36E-06"	1
"yd"	5	4	" 1.36E-06"	1
"ł"	10	4	" 1.36E-06"	1
"ła"	9	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"da"	6	4	" 1.36E-06"	1
"ec"	7	4	" 1.36E-06"	1
"el"	7	4	" 1.36E-06"	1
"li"	6	4	" 1.36E-06"	1
"en"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"ca"	9	4	" 1.36E-06"	1
"ak"	6	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ów"	5	4	" 1.36E-06"	1
"m"	14	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ać"	8	4	" 1.36E-06"	1
"i"	15	4	" 1.36E-06"	1
"ą"	12	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ce"	8	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"mu"	9	4	" 1.36E-06"	1
"ów"	6	4	" 1.36E-06"	1
"ń"	10	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"en"	6	4	" 1.36E-06"	1
"h"	19	4	" 1.36E-06"	1
"ję"	8	4	" 1.36E-06"	1
"la"	5	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"pu"	6	4	" 1.36E-06"	1
"ze"	5	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"ty"	9	4	" 1.36E-06"	1
"ąd"	3	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ny"	5	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"vs"	3	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"ąc"	9	4	" 1.36E-06"	1
"ć"	17	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ną"	7	4	" 1.36E-06"	1
"zy"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"om"	8	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"il"	7	4	" 1.36E-06"	1
"zy"	8	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"wy"	5	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"ła"	5	4	" 1.36E-06"	1
"ew"	7	4	" 1.36E-06"	1
"or"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"mi"	6	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ki"	9	4	" 1.36E-06"	1
"n"	12	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ak"	5	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"rd"	7	4	" 1.36E-06"	1
"za"	8	4	" 1.36E-06"	1
"al"	9	4	" 1.36E-06"	1
"wa"	7	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ad"	3	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"sa"	8	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"nt"	9	4	" 1.36E-06"	1
